settings,Тестирование,,40,minutes,,10,80.0,10.0,,,rand,,200.0
question,"На какой срок работодатель в случае производственной необходимости, в том числе временного замещения отсутствующего работника, имеет право переводить работника без его согласия на другую не обусловленную трудовым договором и не противопоказанную ему по состоянию здоровья работу в той же организации, в той же местности либо в структурное подразделение работодателя, расположенное в другой местности, с оплатой труда по выполняемой работе, но не ниже средней заработной платы по прежней работе?",,single_choice,1.00,1.0,1,1.0,,,,,,
question,Какова продолжительность рабочего времени для работников в возрасте от шестнадцати до восемнадцати лет?,,single_choice,1.00,11.0,1,1.0,,,,,,
answer,не более 28 часов в неделю,text,1,0,,1,,,,,,
answer,не более 32 часов в неделю,text,0,0,,2,,,,,,
answer,не более 36 часов в неделю,text,0,0,,3,,,,,,
answer,не более 24 часов в неделю,text,0,0,,4,,,,,,
question,"За счёт каких средств проводятся обучение, инструктирование, проверка знаний работников по вопросам безопасности и охраны труда?",,single_choice,1.00,12.0,1,1.0,,,,,,
answer,за счёт средств государства,text,0,0,,1,,,,,,
answer,"за счёт собственных средств работодателя, и других источников, не запрещенных законодательством РК",text,1,0,,2,,,,,,
answer,за счёт собственных средств работника,text,0,0,,3,,,,,,
answer,за счёт других средств,text,0,0,,4,,,,,,
question,Какова периодичность проведения обучения и проверки знаний работников по рабочим профессиям по вопросам безопасности и охраны труда?,,single_choice,1.00,13.0,1,1.0,,,,,,
answer,не реже одного раза в год,text,1,0,,1,,,,,,
answer,не реже двух раза в год,text,0,0,,2,,,,,,
answer,раз в квартал,text,0,0,,3,,,,,,
answer,раз в месяц,text,0,0,,4,,,,,,
question,"В какой срок назначают повторную проверку знаний для руководящих и ответственных работников, не прошедших проверку знаний по безопасности и охране труда?",,single_choice,1.00,14.0,1,1.0,,,,,,
answer,не позднее 1 месяца,text,1,0,,1,,,,,,
answer,не позднее 2 месяцев,text,0,0,,2,,,,,,
answer,не позднее 3 месяцев,text,0,0,,3,,,,,,
answer,повторная проверка знаний не проводится,text,0,0,,4,,,,,,
question,Когда проходят проверку знаний по безопасности и охране труда принятые на работу руководящие и ответственные работники?,,single_choice,1.00,15.0,1,1.0,,,,,,
answer,не позднее 1 месяца со дня заключения трудового договора,text,1,0,,1,,,,,,
answer,не позднее 2 месяцев со дня заключения трудового договора,text,0,0,,2,,,,,,
answer,не позднее 3 месяцев со дня заключения трудового договора,text,0,0,,3,,,,,,
answer,не позднее 2 недель со дня заключения трудового договора,text,0,0,,4,,,,,,
question,Кем осуществляются разработка и утверждение инструкций по безопасности и охране труда?,,single_choice,1.00,16.0,1,1.0,,,,,,
answer,Правительством Республики Казахстан,text,0,0,,1,,,,,,
answer,уполномоченным государственным органом по труду,text,0,0,,2,,,,,,
answer,местным органом по инспекции труда,text,0,0,,3,,,,,,
answer,работодателем.,text,1,0,,4,,,,,,
question,"На основе чего составляется перечень профессий, работ и рабочих мест для составления инструкции по безопасности и охране труда?",,single_choice,1.00,17.0,1,1.0,,,,,,
answer,"на основе штатного расписания работодателя, утвержденного с учетом Единого тарифно-квалификационного справочника работ, профессий рабочих и квалификационного справочника должностей и служащих",text,1,0,,1,,,,,,
answer,на основе списка служащих,text,0,0,,2,,,,,,
answer,на основе приказов о принятии на работу,text,0,0,,3,,,,,,
answer,на основе индивидуальных договоров работников с работодателем,text,0,0,,4,,,,,,
question,"В целях осуществления внутреннего контроля за соблюдением требований безопасности и охраны труда в организациях, осуществляющих производственную деятельность, с какой численностью работников, работодателем создается служба безопасности и охраны труда?",,single_choice,1.00,18.0,1,1.0,,,,,,
answer,более 100 работников,text,0,0,,1,,,,,,
answer,более 10 работников,text,0,0,,2,,,,,,
answer,более 50 работников,text,1,0,,3,,,,,,
question,Кому подчиняется служба безопасности и охраны труда?,,single_choice,1.00,19.0,1,1.0,,,,,,
answer,"непосредственно первому руководителю организации или лицу, им уполномоченному",text,1,0,,1,,,,,,
answer,государственному инспектору труда,text,0,0,,2,,,,,,
answer,главному государственному инспектору труда,text,0,0,,3,,,,,,
answer,заместителю директора по производственным вопросам,text,0,0,,4,,,,,,
question,"Какой вид инструктажа по безопасности и охране труда проводят со всеми вновь принимаемыми на работу работниками независимо от их образования, стажа работы по данной профессии или должности, с временными работниками, командированными, учащимися и студентами, прибывшими на производственное обучение или практику?",,single_choice,1.00,20.0,1,1.0,,,,,,
answer,вводный,text,1,0,,1,,,,,,
answer,первичный,text,0,0,,2,,,,,,
answer,повторный,text,0,0,,3,,,,,,
answer,внеплановый,text,0,0,,4,,,,,,
question,"Какой вид инструктажа проводят при выполнении разовых работ, не связанных с прямыми обязанностями по специальности (погрузка, выгрузка, уборка территории, разовые работы вне организации, цеха и участки)?",,single_choice,1.00,21.0,1,1.0,,,,,,
answer,вводный,text,0,0,,1,,,,,,
answer,первичный,text,0,0,,2,,,,,,
answer,целевой,text,1,0,,3,,,,,,
answer,внеплановый,text,0,0,,4,,,,,,
question,"Кем в организациях (предприятиях) проводятся первичный, повторный, внеплановый и целевой инструктаж на рабочем месте?",,single_choice,1.00,22.0,1,1.0,,,,,,
answer,"непосредственным руководителем работ (мастером, начальником цеха)",text,1,0,,1,,,,,,
answer,службой безопасности и охраны труда,text,0,0,,2,,,,,,
answer,государственным инспектором труда,text,0,0,,3,,,,,,
answer,работодателем,text,0,0,,4,,,,,,
question,С кем проводится первичный инструктаж на рабочем месте (до начала производственной деятельности)?,,single_choice,1.00,23.0,1,1.0,,,,,,
answer,"со всеми вновь принятыми в организацию работниками, переводимыми из одного подразделения в другое",text,0,0,,1,,,,,,
answer,"с работниками, выполняющими новую для них работу, командированными, временными работниками",text,0,0,,2,,,,,,
answer,"со строителями, выполняющими строительно-монтажные работы на территории действующей организации",text,0,0,,3,,,,,,
answer,"со студентами и учащимися, прибывшими на производственное обучение или практику",text,0,0,,4,,,,,,
answer,все ответы верны,text,1,0,,5,,,,,,
question,"Работнику по профессии, успешно прошедшему проверку знаний по безопасности и охране труда, выдают:",,single_choice,1.00,24.0,1,1.0,,,,,,
answer,копию удостоверения установленного образца,text,0,0,,1,,,,,,
answer,книжку установленного образца,text,0,0,,2,,,,,,
answer,удостоверение по проверке знаний установленного образца,text,1,0,,3,,,,,,
answer,письмо установленного образца,text,0,0,,4,,,,,,
question,С какой периодичностью работодатель обязан проводить с участием представителей работников аттестацию производственных объектов по состоянию условий труда?,,single_choice,1.00,25.0,1,1.0,,,,,,
answer,не реже чем один раз в пять лет,text,1,0,,1,,,,,,
answer,не реже чем два раза в пять лет,text,0,0,,2,,,,,,
answer,не реже чем один раз в три года,text,0,0,,3,,,,,,
answer,не реже чем два раза в три года,text,0,0,,4,,,,,,
question,В каких случаях проводится внеочередная аттестация производственных объектов?,,single_choice,1.00,26.0,1,1.0,,,,,,
answer,при несчастном случае,text,0,0,,1,,,,,,
answer,при нарушении порядка проведения аттестации производственных объектов по условиям труда,text,1,0,,2,,,,,,
answer,при реконструкции производственного объекта,text,0,0,,3,,,,,,
answer,при внедрении новых технологических процессов по решению работодателя,text,0,0,,4,,,,,,
question,"Срок расследования несчастного случая, связанного с трудовой деятельностью, не должен превышать?",,single_choice,1.00,27.0,1,1.0,,,,,,
answer,пять рабочих дней,text,0,0,,1,,,,,,
answer,тридцать рабочих дней,text,0,0,,2,,,,,,
answer,пятнадцать рабочих дней,text,0,0,,3,,,,,,
answer,десять рабочих дней,text,1,0,,4,,,,,,
question,Испытательный срок включается в трудовой стаж работника и не может превышать:,,single_choice,1.00,28.0,1,1.0,,,,,,
answer,четыре месяца,text,0,0,,1,,,,,,
answer,два месяца,text,0,0,,2,,,,,,
answer,десять месяцев,text,0,0,,3,,,,,,
answer,три месяца,text,1,0,,4,,,,,,
question,Нормальная продолжительность рабочего времени не должна превышать:,,single_choice,1.00,29.0,1,1.0,,,,,,
answer,90 часов в неделю,text,0,0,,1,,,,,,
answer,40 часов в неделю,text,1,0,,2,,,,,,
answer,100 часов в неделю,text,0,0,,3,,,,,,
answer,500 часов в неделю,text,0,0,,4,,,,,,
question,"Допускаются ли беременные женщины, предоставившие справку к сверхурочной работе?",,single_choice,1.00,30.0,1,1.0,,,,,,
answer,Да,text,0,0,,1,,,,,,
answer,Нет,text,1,0,,2,,,,,,
answer,Иногда,text,0,0,,3,,,,,,
answer,Не более 5 часов в неделю.,text,0,0,,4,,,,,,
question,Повторный инструктаж проводится:,,single_choice,1.00,31.0,1,1.0,,,,,,
answer,не реже одного раза в 10 месяцев. При работах повышенной опасности - не реже одного раза в 5 месяца,text,0,0,,1,,,,,,
answer,не реже одного раза 12 месяцев. При работах повышенной опасности - не реже одного раза в 6 месяцев,text,0,0,,2,,,,,,
answer,не реже одного раза в 6 месяцев. При работах повышенной опасности - не реже одного раза в 3 месяца,text,1,0,,3,,,,,,
answer,не реже одного раза 9 месяцев. При работах повышенной опасности - не реже одного раза в 3 месяца,text,0,0,,4,,,,,,
question,Вводный инструктаж проводится:,,single_choice,1.00,32.0,1,1.0,,,,,,
answer,со всеми вновь принимаемыми на работу,text,1,0,,1,,,,,,
answer,только с рабочим персоналом,text,0,0,,2,,,,,,
answer,только с инженерно-техническим персоналом,text,0,0,,3,,,,,,
answer,только с персоналом вахтового городка,text,0,0,,4,,,,,,
question,"Работника, находящегося на работе в состоянии алкогольного, наркотического, токсикоманического воздействия, работодатель обязан:",,single_choice,1.00,33.0,1,1.0,,,,,,
answer,отстранить от работы,text,1,0,,1,,,,,,
answer,направить на другую работу,text,0,0,,2,,,,,,
answer,сделать только устное замечание,text,0,0,,3,,,,,,
answer,сделать только письменное замечание,text,0,0,,4,,,,,,
question,"К сверхурочной работе не допускаются работники, не достигшие:",,single_choice,1.00,34.0,1,1.0,,,,,,
answer,16-летнего возраста,text,0,0,,1,,,,,,
answer,30-летнего возраста,text,0,0,,2,,,,,,
answer,19-летнего возраста,text,0,0,,3,,,,,,
answer,18-летнего возраста,text,1,0,,4,,,,,,
question,Аварийные пути и выходы работников из помещения должны быть:,,single_choice,1.00,35.0,1,1.0,,,,,,
answer,"закрытыми, оставаться закрытыми и выводить в подвал;",text,0,0,,1,,,,,,
answer,"обозначены, оставаться свободными и выводить на крышу здания;",text,0,0,,2,,,,,,
answer,"обозначены, оставаться закрытыми и выводить на крышу здания;",text,0,0,,3,,,,,,
answer,"обозначены, оставаться свободными и выводить на открытый воздух либо в безопасную зону.",text,1,0,,4,,,,,,
question,Целевой инструктаж проводит:,,single_choice,1.00,36.0,1,1.0,,,,,,
answer,юрист,text,0,0,,1,,,,,,
answer,бухгалтер,text,0,0,,2,,,,,,
answer,инженер по телекоммуникациям,text,0,0,,3,,,,,,
answer,непосредственный руководитель работ,text,1,0,,4,,,,,,
question,"В каких случаях работникам предоставляются специальные перерывы для обогревания и отдыха, которые включаются в рабочее время?",,single_choice,1.00,37.0,1,1.0,,,,,,
answer,при выполнении работ в холодное время года на открытом воздухе или в закрытых необогреваемых помещениях;,text,1,0,,1,,,,,,
answer,при работах за пределами нормальной продолжительности рабочего времени;,text,0,0,,2,,,,,,
answer,при разделении рабочего дня на части;,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,"Кто   рассматривает   разногласия, по вопросам расследования, оформления и регистрации несчастных случаев, связанных с трудовой деятельностью, в случае разногласия между работодателем и работником?",,single_choice,1.00,38.0,1,1.0,,,,,,
answer,государственный инспектор труда или суд;,text,1,0,,1,,,,,,
answer,прокуратура;,text,0,0,,2,,,,,,
answer,только суд.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Кто организовывает комиссию по расследованию несчастного случая на производстве?,,single_choice,1.00,39.0,1,1.0,,,,,,
answer,специалист по охране труда;,text,0,0,,1,,,,,,
answer,работодатель;,text,1,0,,2,,,,,,
answer,государственный инспектор труда;,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,"Кто несет ответственность за организацию и своевременность обучения, по охране труда и проверки знаний работников?",,single_choice,1.00,40.0,1,1.0,,,,,,
answer,служба охраны труда;,text,0,0,,1,,,,,,
answer,работодатель;,text,1,0,,2,,,,,,
answer,отдел по работе с персоналом;,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Кто подлежит обучению по охране труда и проверке знания требований охраны труда?,,single_choice,1.00,41.0,1,1.0,,,,,,
answer,"все работники организации, в т.ч. руководитель;",text,1,0,,1,,,,,,
answer,"только работники, занятые на работах повышенной опасности;",text,0,0,,2,,,,,,
answer,только работники службы охраны труда и руководители подразделений.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Каким локальным нормативным актом устанавливается режим рабочего времени в организации?,,single_choice,1.00,42.0,1,1.0,,,,,,
answer,Правилами внутреннего трудового распорядка организации;,text,1,0,,1,,,,,,
answer,распоряжением руководителя подразделения;,text,0,0,,2,,,,,,
answer,Приказ;,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,О чем работник обязан немедленно известить своего руководителя?,,single_choice,1.00,43.0,1,1.0,,,,,,
answer,"о любой ситуации, угрожающей жизни и здоровью людей;",text,0,0,,1,,,,,,
answer,"о каждом несчастном случае, происшедшем на производстве;",text,0,0,,2,,,,,,
answer,об ухудшении состояния своего здоровья;,text,0,0,,3,,,,,,
answer,обо всем перечисленном.,text,1,0,,4,,,,,,
question,Что входит в обязанности работника в области охраны труда?,,single_choice,1.00,44.0,1,1.0,,,,,,
answer,обеспечить хранение выданной спецодежды;,text,0,0,,1,,,,,,
answer,соблюдать режим труда и отдыха;,text,0,0,,2,,,,,,
answer,немедленно принять меры к предотвращению аварийной ситуации на рабочем месте;,text,0,0,,3,,,,,,
answer,проходить обучение безопасным методам и приемам выполнения работ.,text,1,0,,4,,,,,,
question,В какой срок после окончания расследования несчастного случая пострадавшему выдается акт?,,single_choice,1.00,45.0,1,1.0,,,,,,
answer,в течение суток;,text,0,0,,1,,,,,,
answer,в трехдневный срок;,text,1,0,,2,,,,,,
answer,в течение месяца.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Какое определение понятия «охрана труда» будет верным?,,single_choice,1.00,46.0,1,1.0,,,,,,
answer,"охрана труда - система сохранения жизни и здоровья работников в процессе
трудовой   деятельности, включающая   в   себя   правовые, социально-экономические, организационно-технические, санитарно-гигиенические,
лечебно-профилактические, реабилитационные и иные мероприятия;",text,1,0,,1,,,,,,
answer,"охрана труда - совокупность факторов производственной среды и трудового
процесса, оказывающих влияние на работоспособность и здоровье людей;",text,0,0,,2,,,,,,
answer,охрана труда — это техника безопасности и гигиена труда;,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,При какой численности работников у работодателя создается служба охраны труда или вводится должность специалиста по охране труда?,,single_choice,1.00,47.0,1,1.0,,,,,,
answer,численность работников превышает 100 человек;,text,0,0,,1,,,,,,
answer,численность работников превышает 50 человек;,text,1,0,,2,,,,,,
answer,работодатель принимает решение о создании службы охраны труда или введении должности специалиста по охране труда с учетом мнения выборного органа первичной профсоюзной организации или иного представительного органа работников.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Сроки   проведения   специального   обучения   по   охране   труда руководителей и специалистов организаций:,,single_choice,1.00,48.0,1,1.0,,,,,,
answer,не реже одного раза в 5 лет;,text,0,0,,1,,,,,,
answer,по мере необходимости;,text,0,0,,2,,,,,,
answer,не реже одного раза в 3 года.,text,1,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,"В каких случаях проводится внеплановый инструктаж, где он фиксируется?",,single_choice,1.00,49.0,1,1.0,,,,,,
answer,при приеме на работу с записью в личную карточку;,text,0,0,,1,,,,,,
answer,"при введении новых правил, инструкций по охране труда, изменении технологического процесса, так же при несчастных случай по требованию инспектора по труду. Фиксируется в Журнале;",text,1,0,,2,,,,,,
answer,при выполнении работ повышенной опасности с записью в наряде-допуске;,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Обязан ли работодатель обучать работников оказанию первой помощи пострадавшим?,,single_choice,1.00,50.0,1,1.0,,,,,,
answer,"да, при приеме на работу в соответствии с программой вводного инструктажа;",text,0,0,,1,,,,,,
answer,желательно;,text,0,0,,2,,,,,,
answer,"работодатель обязан организовать проведение периодического, не реже
одного раза в год, обучения оказанию первой помощи пострадавшим.",text,0,0,,3,,,,,,
answer,все ответы верны.,text,1,0,,4,,,,,,
question,"Обязан ли работник компенсировать денежные средства, потраченные работодателем на приобретение средств индивидуальной зашиты?",,single_choice,1.00,51.0,1,1.0,,,,,,
answer,"да, в соответствии с трудовым договором;",text,0,0,,1,,,,,,
answer,"нет, работник имеет право на обеспечение средствами индивидуальной защиты за счет средств работодателя;",text,1,0,,2,,,,,,
answer,вопрос решается индивидуально по согласованию между работником и работодателем.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,"Можно ли использовать специальную одежду и специальную обувь, возвращенные работниками по истечении сроков носки, но еще годные для дальнейшего применения?",,single_choice,1.00,52.0,1,1.0,,,,,,
answer,нет;,text,0,0,,1,,,,,,
answer,"да, но только после стирки, чистки, дезинфекции, дегазации, дезактивации, обеспыливания, обезжированния и ремонта;",text,1,0,,2,,,,,,
answer,не рекомендуется.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Какими   нормативными   документами   предписано   применение работающими тех или иных средств индивидуальной защиты (СИЗ)?,,single_choice,1.00,53.0,1,1.0,,,,,,
answer,"нормы выдачи СИЗ для работников установлены в Норме выдачи специальной одежды и других средств индивидуальной защиты работникам организаций различных видов экономической деятельности другими отраслевыми нормативными документами, ГОСТ, ТУ и т.д.;",text,0,0,,1,,,,,,
answer,Инструкцией по охране труда зарегламентирован перечень СИЗ для каждого работника организации,text,0,0,,2,,,,,,
answer,Руководитель организации издает приказ о применении определенных СИЗ в организации.,text,0,0,,3,,,,,,
answer,все ответы верны.,text,1,0,,4,,,,,,
question,Какие      существуют      группы      по   электробезопасности электротехнического (электротехнологического) персонала?,,single_choice,1.00,54.0,1,1.0,,,,,,
answer,"I, II, III, IV, Y;",text,0,0,,1,,,,,,
answer,"II, III,IY,Y;",text,1,0,,2,,,,,,
answer,"III, IY, Y.",text,0,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Как осуществляется подготовка персонала к присвоению I группы по электробезопасности?,,single_choice,1.00,55.0,1,1.0,,,,,,
answer,в специализированных центрах. При аттестации выдается удостоверение;,text,0,0,,1,,,,,,
answer,"производственный не электротехнический персонал, выполняющий работы, при которых может возникнуть опасность поражения электрическим током, проходит проверку знаний в комиссии организации.  Удостоверение не выдается, результаты оформляются в журнале;",text,0,0,,2,,,,,,
answer,"группа I по электробезопасности присваивается персоналу ежегодно методом инструктажа на рабочем месте, который должен завершиться проверкой   знаний   устным   опросом.   Инструктаж   проводит   лицо   из электротехнического персонала с группой не ниже III. Результаты проверки оформляются в специальном журнале.",text,1,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,Каков    порядок    предоставления    дополнительного    отпуска    и сокращенного рабочего дня при работах с вредными условиями труда?,,single_choice,1.00,56.0,1,1.0,,,,,,
answer,дополнительный отпуск и сокращенный рабочий день предоставляется по результатам проведения аттестации рабочих мест по условиям труда;,text,0,0,,1,,,,,,
answer,дополнительный отпуск и сокращенный рабочий день предоставляется в соответствии с трудовым договором;,text,0,0,,2,,,,,,
answer,"дополнительный отпуск и сокращенный рабочий день предоставляется в соответствии со «Списком производств, цехов, профессий и должностей с вредными условиями труда, работа в которых дает право на дополнительный отпуск и сокращенный рабочий день» только по фактически отработанному времени во вредных условиях труда.",text,0,0,,3,,,,,,
answer,все ответы верны.,text,1,0,,4,,,,,,
question,Нормы предельно допустимых нагрузок для женщин при подъеме и перемещении тяжестей вручную:,,single_choice,1.00,57.0,1,1.0,,,,,,
answer,при чередовании с другой работой (до одного раза в час) - 15кг и в течение рабочей смены - 10кг;,text,0,0,,1,,,,,,
answer,перемещение тяжестей вручную запрещено;,text,0,0,,2,,,,,,
answer,при чередовании с другой работой (до 2 раз в час) - 10кг и в течение рабочей смены - 7кг.,text,1,0,,3,,,,,,
answer,все ответы верны.,text,0,0,,4,,,,,,
question,"В случае ликвидации организации, каковы будут действия в отношении материалов расследования несчастного случая?",,single_choice,1.00,58.0,1,1.0,,,,,,
answer,должны быть переданы в государственный архив по месту деятельности;,text,1,0,,1,,,,,,
answer,должны быть переданы для хранения в государственную инспекцию труда;,text,0,0,,2,,,,,,
answer,должны быть переданы для хранения уполномоченному государственному органу по труду;,text,0,0,,3,,,,,,
answer,должны быть уничтожены.,text,0,0,,4,,,,,,
question,Приказам какого лица или органа создается экзаменационная комиссия по проверке знаний по вопросам безопасности и охраны труда руководящих работников и лиц ответственных за обеспечение безопасности и охраны труда?,,single_choice,1.00,59.0,1,1.0,,,,,,
answer,Правительство РК;,text,0,0,,1,,,,,,
answer,территориального государственного органа по труду;,text,0,0,,2,,,,,,
answer,работодателя;,text,1,0,,3,,,,,,
answer,уполномоченного органа по труду.,text,0,0,,4,,,,,,
question,Что следует указать в наименовании инструкции по безопасности и охране труда?,,single_choice,1.00,60.0,1,1.0,,,,,,
answer,кратко указать для какой профессии или вида работ она предназначена,text,1,0,,1,,,,,,
answer,"полно указать, для какой профессии она предназначена;",text,0,0,,2,,,,,,
answer,указать цели данной инструкции;,text,0,0,,3,,,,,,
answer,дать краткую характеристику технологического процесса.,text,0,0,,4,,,,,,
question,"При получении работником неудовлетворительной оценки, в какой срок назначают повторную проверку знаний?",,single_choice,1.00,61.0,1,1.0,,,,,,
answer,не позднее одного месяца;,text,1,0,,1,,,,,,
answer,не позднее трех месяцев;,text,0,0,,2,,,,,,
answer,не позднее двух месяцев;,text,0,0,,3,,,,,,
answer,не позднее пяти месяцев.,text,0,0,,4,,,,,,
question,"Кем утверждается перечень профессий, работ и рабочих мест для составления инструкций по безопасности и охране труда?",,single_choice,1.00,62.0,1,1.0,,,,,,
answer,работодателем или иным уполномоченным лицом и рассылается во все структурные подразделения;,text,1,0,,1,,,,,,
answer,Министерством труда и социальной защиты РК;,text,0,0,,2,,,,,,
answer,государственным инспектором труда;,text,0,0,,3,,,,,,
answer,руководителями структурных подразделений.,text,0,0,,4,,,,,,
question,"С какого возраста разрешается применение труда работников на тяжелых работах, работах с вредными и опасными условиями труда, а также на работах выполнение, которых может причинить вред их здоровью.",,single_choice,1.00,63.0,1,1.0,,,,,,
answer,с 16 лет;,text,0,0,,1,,,,,,
answer,с 18 лет;,text,1,0,,2,,,,,,
answer,с 20 лет;,text,0,0,,3,,,,,,
answer,с 21 года.,text,0,0,,4,,,,,,
question,Кто осуществляет контроль своевременного прохождения обучения и проверки знаний руководящих работников в организациях?,,single_choice,1.00,64.0,1,1.0,,,,,,
answer,Правительство РК;,text,0,0,,1,,,,,,
answer,территориальный государственный орган по труду;,text,0,0,,2,,,,,,
answer,работодатель;,text,1,0,,3,,,,,,
question,Какова максимальная продолжительность испытательного срока работника?,,single_choice,1.00,65.0,1,1.0,,,,,,
answer,не более одного месяца;,text,0,0,,1,,,,,,
answer,не более двух месяцев;,text,0,0,,2,,,,,,
answer,не более трех месяцев;,text,1,0,,3,,,,,,
answer,не более четырех месяцев.,text,0,0,,4,,,,,,
